amount,transaction_hour,merchant_category,foreign_transaction,location_mismatch,device_trust_score,velocity_last_24h,cardholder_age
201.76,10,Travel,0,1,70,1,60
324.66,8,Food,0,0,69,1,57
516.59,10,Grocery,0,0,32,3,37
39.88,19,Clothing,0,0,29,1,29
389.33,3,Travel,0,0,54,1,25
89.49,19,Electronics,0,0,56,1,28
173.29,0,Food,0,0,53,4,52
1390.24,1,Clothing,0,0,43,1,61
3.66,6,Clothing,0,0,93,3,49
152.7,16,Electronics,0,0,99,0,36
69.31,22,Grocery,0,0,25,0,53
405.37,16,Grocery,1,0,49,1,21
3.01,16,Food,0,0,72,0,55
188.95,1,Grocery,0,0,98,3,19
107.3,8,Clothing,0,0,32,2,45
495.23,14,Grocery,0,0,50,0,59
121.88,18,Food,0,0,96,4,53
775.84,7,Food,0,0,95,1,26
173.28,2,Electronics,0,0,87,1,21
10.16,15,Food,0,0,33,1,31
46.34,18,Travel,0,0,28,2,40
18.85,11,Food,0,1,49,0,39
192.62,1,Food,0,0,48,2,69
70.19,5,Grocery,0,0,40,2,40
1.37,6,Grocery,0,0,30,0,22
229.71,20,Food,1,0,83,2,25
404.15,2,Food,0,0,61,6,46
24.67,23,Clothing,0,0,78,0,67
36.98,18,Food,0,0,34,5,37
296.9,9,Electronics,0,0,61,0,35
299.34,1,Travel,0,0,64,1,22
292.86,1,Electronics,0,0,44,2,69
125.31,3,Electronics,0,0,95,2,64
488.92,9,Clothing,0,0,34,1,38
191.76,9,Travel,0,0,73,3,59
12.53,20,Grocery,0,0,70,1,65
174.31,0,Clothing,0,0,46,2,29
37.47,0,Grocery,0,0,25,0,39
27.96,0,Food,0,0,70,1,60
3.98,3,Clothing,0,0,60,1,57
318.31,22,Grocery,0,0,99,5,64
595.19,14,Travel,0,0,38,7,68
114.54,5,Food,0,0,61,2,37
355.77,16,Travel,0,0,53,1,46
53.62,18,Clothing,0,0,48,4,39
12.95,2,Food,0,1,79,1,59
330.85,14,Electronics,0,0,56,2,32
93.93,1,Travel,0,1,27,3,69
236.68,18,Electronics,0,0,89,5,28
49.75,0,Travel,0,0,41,2,44
89.9,16,Travel,0,0,36,3,51
335.96,17,Clothing,0,1,78,1,20
250.1,8,Clothing,0,0,48,2,48
284.55,15,Electronics,0,0,69,3,51
69.53,5,Food,0,0,78,1,32
152.29,4,Grocery,1,0,99,1,35
319.22,18,Electronics,0,0,60,4,29
222.61,20,Clothing,0,0,95,5,33
62.87,17,Clothing,0,0,25,1,61
299.58,21,Electronics,0,0,55,3,51
47.68,1,Travel,0,0,80,3,52
253.57,21,Travel,0,1,38,2,25
118.15,19,Food,0,1,75,3,59
213.07,20,Travel,0,0,86,0,51
334.83,16,Electronics,0,0,70,1,37
12.38,12,Clothing,0,0,49,2,32
59.62,0,Food,1,0,57,3,25
210.32,6,Travel,0,0,40,1,59
74.4,0,Grocery,1,0,36,1,57
200.25,1,Travel,1,0,63,2,55
401.12,14,Electronics,0,0,32,1,29
342.18,13,Clothing,0,0,46,5,54
198.12,10,Food,0,0,60,1,41
20.56,16,Electronics,0,0,78,1,47
103.65,15,Clothing,1,0,72,0,60
18.27,19,Travel,0,0,86,0,63
76.4,17,Electronics,0,0,60,1,33
223.89,17,Travel,0,0,58,2,63
115.91,19,Grocery,0,0,31,2,45
120.35,22,Clothing,0,0,85,2,56
157.75,7,Clothing,1,0,45,6,62
68.16,17,Grocery,0,0,32,1,28
88.77,13,Food,0,0,49,2,34
42.24,18,Electronics,0,0,98,1,69
88.42,3,Clothing,0,0,81,6,45
25.01,22,Clothing,0,0,96,3,57
283.11,3,Clothing,1,0,86,0,58
15.82,21,Food,0,1,34,5,23
226.01,3,Grocery,0,0,75,3,37
136.91,12,Clothing,0,0,41,2,51
109.08,19,Clothing,0,0,69,1,53
23.61,21,Travel,0,0,33,4,39
53.78,21,Clothing,1,0,65,6,47
258.53,1,Electronics,0,0,62,0,50
62.19,10,Grocery,0,0,64,2,30
139.04,12,Food,0,0,81,1,38
977.98,18,Clothing,0,0,65,2,22
188.33,5,Travel,0,0,49,1,29
473.08,13,Clothing,0,0,72,1,35
60.41,13,Grocery,0,0,45,3,68
73.36,19,Travel,0,0,76,2,66
131.04,9,Clothing,0,0,48,2,36
426.09,17,Grocery,0,0,63,3,60
34.82,1,Electronics,0,0,89,0,42
105.63,4,Electronics,0,0,93,4,24
175.44,14,Food,0,0,95,1,38
671.45,9,Clothing,0,1,39,1,61
206.96,6,Electronics,0,0,87,1,66
24.62,4,Food,0,1,62,2,31
178.1,16,Electronics,0,0,49,2,33
35.98,13,Food,0,0,45,2,43
187.08,14,Electronics,0,1,41,2,44
81.05,12,Clothing,1,0,83,3,29
582.79,17,Travel,0,0,62,0,23
28.04,4,Food,0,0,27,1,50
168.83,13,Grocery,0,0,77,0,63
455.07,21,Food,0,0,53,1,35
215.65,11,Clothing,0,0,98,2,69
30.48,14,Clothing,0,1,38,4,46
95.29,14,Grocery,0,0,43,4,39
30.69,12,Electronics,0,0,39,2,20
78.84,4,Grocery,0,1,44,4,45
12.61,3,Food,0,0,32,2,28
242.8,8,Travel,0,0,69,1,21
61.13,20,Grocery,0,1,47,1,42
16.17,7,Travel,0,0,94,2,26
159.7,6,Food,0,0,66,4,63
58.48,1,Clothing,0,0,97,5,50
125.54,10,Electronics,1,1,40,1,48
314.05,8,Clothing,0,0,61,2,21
431.28,10,Electronics,0,0,78,4,25
49.16,15,Grocery,1,0,71,0,51
113.53,11,Travel,1,0,93,1,63
100.61,17,Travel,0,1,91,3,34
29.02,18,Grocery,0,0,83,2,67
307.73,16,Electronics,0,0,93,4,33
64.53,12,Grocery,0,0,89,1,61
2.07,19,Clothing,0,0,43,1,22
83.81,10,Grocery,0,0,72,4,33
36.67,8,Electronics,1,0,46,1,67
88.16,9,Electronics,0,0,28,2,21
116.33,11,Grocery,0,0,95,0,58
483.23,17,Electronics,0,0,47,3,58
39.86,9,Electronics,0,1,50,3,38
681.24,22,Grocery,0,0,49,2,36
331.91,14,Clothing,0,0,82,1,45
97.43,11,Travel,0,0,98,1,46
17.39,22,Grocery,0,0,93,1,67
44.58,15,Food,0,0,70,2,40
394.72,18,Travel,0,0,85,1,61
356.09,20,Clothing,0,1,54,0,20
429.99,3,Electronics,0,0,25,2,44
162.73,10,Grocery,0,0,90,0,47
525.28,9,Clothing,0,0,45,1,59
86.2,8,Travel,0,0,60,2,54
227.9,16,Food,0,0,53,2,63
114.38,20,Clothing,1,0,87,1,57
168.67,14,Travel,0,0,84,1,62
121.36,9,Electronics,1,0,49,2,51
192.29,19,Travel,0,0,42,2,56
75.3,11,Food,0,0,60,5,65
1.73,23,Travel,0,0,83,2,67
603.51,10,Travel,0,0,33,6,25
195.41,9,Travel,0,0,42,0,45
200.86,9,Food,1,1,89,2,29
71.6,14,Food,0,0,38,1,69
217.62,4,Electronics,0,0,81,2,37
197.89,5,Travel,1,0,82,0,43
65.6,5,Grocery,0,0,54,2,22
16.76,20,Clothing,0,0,83,3,37
217.4,16,Grocery,0,0,61,3,44
184.69,6,Food,0,1,93,2,35
58.34,12,Grocery,0,0,45,2,22
276.0,16,Grocery,0,0,95,1,36
304.76,7,Food,0,0,37,2,57
175.38,16,Food,0,0,72,2,44
16.09,16,Clothing,1,0,45,1,35
142.5,5,Travel,0,0,77,3,46
30.85,16,Food,0,1,25,2,21
136.46,21,Food,0,0,37,1,19
503.64,11,Clothing,0,0,72,1,27
203.72,16,Clothing,0,0,32,2,63
318.49,7,Grocery,0,0,82,5,68
193.88,20,Grocery,0,0,47,0,19
22.49,4,Food,0,0,49,3,65
22.96,5,Food,0,1,88,1,36
384.2,18,Electronics,0,0,86,2,60
23.21,20,Grocery,0,0,89,1,64
452.23,2,Grocery,0,0,70,3,60
47.83,13,Travel,0,0,68,0,18
115.82,22,Grocery,1,0,36,3,23
45.72,21,Travel,1,0,81,1,49
516.27,7,Clothing,0,0,70,4,45
131.04,11,Clothing,0,0,82,0,51
141.45,16,Clothing,0,0,79,3,57
10.41,3,Clothing,0,0,66,0,42
126.55,7,Clothing,0,0,58,3,40
222.4,2,Electronics,0,0,29,4,30
21.46,12,Grocery,0,0,51,3,43
60.8,15,Electronics,1,0,49,3,49
36.34,11,Grocery,0,0,50,3,69
76.79,17,Grocery,0,0,28,0,42
125.69,10,Grocery,0,0,46,3,49
78.59,21,Clothing,0,0,84,2,25
289.5,7,Grocery,0,0,80,2,31
122.27,21,Electronics,0,0,65,1,66
462.21,16,Electronics,0,0,75,0,65
280.05,20,Electronics,0,1,73,1,34
214.63,23,Grocery,0,0,87,4,23
2.06,11,Clothing,0,0,27,1,25
335.72,4,Travel,0,0,25,1,43
98.84,3,Food,0,1,67,3,53
598.76,17,Travel,0,0,34,6,21
268.22,18,Food,0,0,69,2,53
61.35,10,Clothing,0,0,44,2,48
59.03,20,Electronics,0,0,64,3,36
196.75,16,Clothing,0,0,93,1,44
253.27,0,Grocery,0,0,58,3,30
32.01,8,Travel,0,0,68,2,34
91.5,19,Travel,0,0,44,2,58
13.08,9,Food,0,0,26,2,69
69.67,2,Food,0,0,83,3,56
25.98,21,Electronics,0,0,35,0,45
288.17,7,Grocery,0,0,71,0,38
487.67,1,Clothing,0,0,78,2,35
119.96,22,Food,1,0,28,3,40
36.61,15,Grocery,0,0,31,1,19
417.95,9,Food,0,0,82,2,61
109.69,12,Food,0,0,45,1,47
335.43,20,Food,1,1,29,2,44
332.05,9,Clothing,0,0,59,3,67
135.36,5,Food,0,0,58,3,23
397.67,2,Grocery,0,0,52,2,38
433.82,7,Clothing,0,0,35,2,39
457.6,3,Food,1,0,51,1,24
166.88,7,Travel,0,0,45,5,46
214.38,5,Clothing,0,0,38,2,59
318.2,20,Electronics,0,0,99,3,39
209.5,16,Travel,0,0,84,3,64
141.14,3,Food,0,0,79,0,58
193.05,1,Food,0,0,26,1,55
47.07,3,Food,0,0,25,1,36
199.96,14,Food,0,0,36,1,65
120.46,10,Electronics,0,0,38,1,39
282.61,8,Food,0,0,73,1,21
52.34,7,Clothing,1,0,63,0,57
938.66,17,Travel,0,0,87,1,43
55.05,16,Clothing,0,0,74,1,37
8.08,8,Travel,0,0,38,2,57
630.1,12,Travel,0,1,77,2,45
17.06,16,Grocery,0,0,70,3,19
103.1,20,Food,0,0,79,2,28
259.36,12,Travel,0,0,51,3,56
6.26,23,Clothing,0,0,33,1,44
208.01,9,Travel,0,0,67,3,43
30.08,6,Electronics,0,0,72,1,56
211.33,2,Electronics,0,0,40,0,55
133.27,21,Food,1,1,58,1,48
172.39,14,Grocery,1,0,77,3,42
24.26,19,Electronics,0,1,52,1,41
69.12,2,Food,0,0,56,0,56
40.43,14,Travel,0,1,46,0,66
299.04,17,Food,0,0,65,1,18
42.18,21,Travel,0,0,70,1,30
20.05,23,Electronics,0,1,86,1,40
606.71,7,Travel,0,0,66,5,33
20.11,6,Food,0,0,90,2,43
26.19,1,Food,0,0,26,0,64
67.64,13,Electronics,0,1,94,1,64
49.11,17,Clothing,0,0,53,1,43
72.08,13,Electronics,0,0,57,3,19
53.27,17,Grocery,0,0,63,3,48
177.98,20,Electronics,0,0,65,2,34
415.84,8,Travel,0,1,79,2,45
171.84,18,Clothing,0,0,53,2,21
565.54,8,Food,0,0,78,1,35
516.78,15,Food,0,0,60,2,38
92.06,20,Clothing,0,0,70,1,68
29.98,2,Grocery,0,0,75,1,20
262.39,4,Food,0,0,34,1,35
595.88,8,Electronics,0,0,96,2,23
69.86,19,Travel,0,0,43,2,32
111.09,22,Travel,0,0,61,3,27
155.13,5,Clothing,0,0,32,3,46
356.66,18,Electronics,0,0,60,3,18
451.12,20,Clothing,0,0,72,1,64
63.7,13,Electronics,0,0,78,5,57
385.43,7,Food,0,0,74,1,41
77.58,9,Clothing,0,0,69,2,50
93.9,0,Food,0,0,56,0,21
119.75,10,Clothing,0,0,67,1,33
193.92,5,Food,0,0,26,3,68
49.59,8,Grocery,0,0,79,1,34
7.37,23,Grocery,0,0,38,3,42
249.28,4,Travel,0,0,82,1,23
83.44,13,Travel,0,0,58,1,23
12.15,14,Grocery,0,0,65,2,18
244.05,20,Travel,0,0,44,2,60
218.3,10,Grocery,0,0,48,1,53
98.9,10,Food,1,0,76,2,37
251.93,13,Clothing,0,0,40,2,60
64.58,15,Travel,0,0,53,1,26
294.86,8,Food,0,0,53,4,53
214.72,12,Electronics,0,0,47,4,68
53.86,3,Electronics,0,0,79,2,65
7.12,5,Electronics,1,0,87,1,60
10.77,15,Grocery,0,0,57,3,23
172.57,20,Travel,0,0,88,1,56
36.71,8,Grocery,0,1,73,1,43
97.42,0,Electronics,0,0,78,4,62
329.2,3,Food,0,0,44,3,52
66.63,3,Travel,0,0,28,1,59
8.24,19,Electronics,0,0,50,2,61
50.2,23,Food,0,0,74,1,33
9.75,16,Clothing,1,0,46,4,62
220.74,2,Food,0,0,47,0,46
101.17,23,Travel,0,0,63,2,64
292.04,15,Clothing,0,0,54,4,55
11.15,3,Food,0,0,35,4,59
153.38,4,Grocery,0,0,94,3,23
110.85,11,Travel,0,0,98,0,32
18.53,1,Travel,0,0,36,3,57
131.88,20,Travel,1,0,27,3,67
45.92,20,Electronics,0,0,40,1,59
91.49,15,Clothing,0,0,80,1,33
6.77,0,Clothing,0,0,87,2,26
6.73,22,Food,0,0,83,0,30
7.22,18,Food,0,0,76,5,37
426.44,13,Clothing,1,0,28,1,31
123.45,0,Clothing,1,0,27,0,30
134.12,10,Clothing,0,0,90,3,18
155.33,8,Travel,0,0,56,2,31
618.23,1,Electronics,0,0,78,4,38
388.28,2,Travel,0,0,68,3,18
4.3,23,Food,1,0,77,2,36
126.62,23,Electronics,0,0,40,2,23
314.19,12,Clothing,0,0,98,3,65
193.6,4,Food,0,0,90,1,32
65.09,4,Grocery,0,0,26,1,50
92.77,19,Electronics,0,0,41,2,68
15.69,13,Clothing,0,0,61,2,54
305.91,15,Clothing,0,0,47,4,64
182.11,23,Clothing,0,0,94,2,41
25.85,18,Travel,0,0,38,3,69
229.21,5,Clothing,0,0,65,0,43
124.99,22,Travel,0,0,58,1,29
262.8,12,Electronics,0,0,67,4,50
12.76,1,Clothing,0,0,31,6,58
132.15,21,Travel,0,0,52,1,41
45.79,10,Grocery,0,0,40,0,61
180.82,15,Food,0,0,76,2,20
121.0,12,Electronics,0,0,90,2,47
304.66,4,Grocery,0,0,81,5,48
172.27,8,Travel,0,0,44,7,68
65.07,1,Grocery,0,0,34,2,18
154.27,16,Food,1,0,59,0,47
458.56,18,Grocery,1,0,66,4,59
23.68,10,Grocery,0,0,95,0,65
157.61,16,Grocery,0,0,54,2,44
152.28,3,Food,0,0,37,2,49
161.23,16,Travel,0,0,78,1,66
84.1,3,Food,0,0,85,3,21
420.71,12,Food,1,0,72,3,19
285.42,20,Food,0,0,77,4,66
20.85,3,Food,0,0,97,3,61
175.39,22,Clothing,1,0,95,0,25
680.38,17,Travel,0,0,83,3,32
25.39,11,Food,0,0,39,3,18
196.38,1,Food,0,0,46,2,60
104.43,17,Food,0,0,32,0,61
183.59,3,Travel,0,0,86,1,18
363.53,18,Grocery,0,0,70,2,48
138.87,12,Electronics,0,0,59,2,46
126.24,7,Clothing,0,0,66,1,25
185.34,4,Grocery,0,0,72,3,68
214.34,3,Electronics,0,0,36,2,27
243.6,10,Grocery,0,0,39,2,32
1027.58,4,Travel,0,0,91,2,51
61.13,23,Electronics,0,1,73,6,67
59.96,2,Electronics,0,0,36,0,44
229.81,3,Electronics,0,0,85,8,65
266.14,8,Food,1,0,28,5,68
33.36,13,Food,0,0,75,2,44
196.05,11,Clothing,0,0,43,0,55
78.83,0,Travel,0,0,61,2,42
15.77,0,Food,0,0,71,0,53
24.38,7,Electronics,0,0,82,5,27
165.42,19,Clothing,0,0,50,2,25
366.82,19,Travel,0,0,29,1,56
560.82,19,Food,0,0,85,3,56
87.32,8,Clothing,0,0,84,3,50
97.55,11,Grocery,0,0,58,2,47
67.81,0,Travel,0,0,65,2,44
425.88,12,Grocery,0,0,52,0,19
117.95,4,Grocery,0,0,32,1,37
442.84,5,Travel,1,0,27,3,68
67.58,5,Food,0,0,39,2,34
630.45,5,Electronics,0,0,27,0,38
244.04,22,Electronics,0,0,26,2,43
244.36,2,Electronics,0,1,72,2,51
320.41,9,Electronics,0,0,74,3,44
207.29,16,Electronics,0,0,66,3,27
342.51,0,Grocery,0,0,61,3,60
42.05,1,Electronics,0,0,87,0,55
42.22,12,Grocery,0,0,59,2,46
359.99,8,Electronics,0,1,75,4,57
38.74,20,Grocery,0,0,30,2,57
123.09,5,Electronics,1,0,33,3,23
11.48,11,Electronics,0,0,84,2,30
73.94,22,Food,0,1,74,2,53
222.0,1,Food,0,0,50,2,27
316.77,10,Grocery,0,0,28,3,60
95.34,14,Electronics,0,1,61,3,57
49.78,8,Clothing,0,0,74,1,28
91.52,3,Travel,0,0,99,4,28
41.87,18,Electronics,0,0,58,0,44
7.14,5,Electronics,0,0,74,0,48
9.29,18,Electronics,0,0,74,3,23
64.56,18,Clothing,0,0,57,0,68
167.73,19,Food,1,0,28,3,46
72.45,7,Clothing,0,0,88,2,21
16.51,8,Food,0,0,69,3,25
68.61,11,Clothing,0,0,27,2,36
304.53,2,Travel,0,0,93,0,68
58.79,15,Food,0,0,44,0,66
124.42,13,Grocery,0,1,78,2,55
132.72,14,Electronics,0,0,94,4,39
77.4,18,Electronics,0,0,62,0,30
634.65,5,Electronics,0,0,38,3,41
148.64,1,Clothing,0,0,56,5,23
123.42,1,Travel,0,0,60,1,67
146.69,5,Grocery,0,0,75,3,21
33.22,6,Electronics,0,0,26,3,40
102.43,6,Electronics,0,0,71,1,38
53.89,17,Electronics,0,0,48,1,69
12.94,14,Clothing,0,0,76,2,54
390.85,21,Grocery,1,0,62,0,54
132.18,20,Travel,0,0,64,2,62
300.04,16,Food,0,0,82,0,44
286.35,16,Grocery,0,0,85,1,64
189.81,9,Food,0,0,49,0,46
122.2,22,Travel,0,0,33,1,58
373.18,16,Electronics,0,0,51,1,25
29.35,8,Electronics,0,0,97,1,69
162.1,6,Food,0,0,78,4,38
19.01,9,Food,0,0,32,1,26
153.58,21,Electronics,1,1,77,1,31
53.69,13,Food,0,1,36,4,41
128.35,4,Grocery,0,0,72,3,61
91.39,10,Electronics,0,0,81,5,39
209.72,21,Travel,0,0,81,3,29
102.36,23,Food,0,1,34,2,39
218.95,7,Travel,0,0,53,1,62
308.73,0,Food,0,0,91,5,68
110.35,22,Food,0,0,98,3,34
232.62,19,Grocery,0,0,44,3,57
211.22,18,Electronics,0,0,82,1,60
30.08,2,Food,1,0,85,1,28
1.83,8,Travel,0,0,32,1,26
453.58,0,Food,0,0,53,2,64
313.19,4,Food,0,0,43,0,19
83.66,22,Travel,0,0,60,1,27
326.1,17,Travel,0,0,63,0,46
38.44,22,Grocery,0,0,29,2,58
351.21,8,Food,0,0,79,3,60
316.33,20,Clothing,0,0,45,2,35
159.61,2,Travel,0,0,86,0,63
12.27,20,Food,0,0,88,3,35
9.49,3,Travel,0,0,87,2,39
45.56,16,Grocery,0,0,35,1,45
414.5,3,Grocery,0,0,84,1,52
334.21,7,Electronics,0,0,29,3,47
15.6,7,Electronics,0,0,86,3,41
13.17,23,Food,0,0,88,1,68
2.06,3,Grocery,0,0,36,5,36
121.99,23,Clothing,0,0,61,4,57
0.0,16,Travel,0,0,72,1,23
260.58,7,Grocery,0,0,72,3,22
40.95,22,Food,0,0,55,2,56
66.89,18,Food,0,0,38,2,65
265.18,18,Food,0,0,78,2,20
12.5,3,Electronics,0,0,87,3,64
124.9,13,Grocery,0,0,41,3,69
93.43,15,Travel,0,0,41,1,19
456.55,19,Grocery,0,0,90,2,53
271.33,18,Food,0,0,59,6,37
332.94,19,Food,0,0,82,0,27
22.26,3,Grocery,1,0,87,4,32
145.54,9,Clothing,0,0,62,0,40
118.57,6,Grocery,0,0,96,3,35
47.99,13,Grocery,0,0,75,1,36
99.68,12,Electronics,0,0,38,2,52
59.21,13,Grocery,0,0,59,5,42
258.02,19,Electronics,0,0,39,5,63
134.98,4,Travel,0,0,66,3,53
19.79,15,Food,0,1,52,1,59
47.91,7,Clothing,0,0,47,3,28
74.07,16,Electronics,0,0,33,3,32
23.72,8,Grocery,0,0,50,4,54
273.1,12,Travel,0,0,31,1,52
343.96,17,Electronics,0,0,87,3,20
245.2,18,Clothing,0,0,95,3,23
8.81,7,Clothing,0,0,62,3,49
409.34,5,Food,0,0,87,2,22
225.56,21,Travel,0,0,52,3,60
49.85,2,Grocery,0,1,99,1,63
40.47,5,Grocery,0,0,48,1,48
189.28,16,Grocery,0,0,78,3,41
142.41,14,Food,0,0,48,0,49
228.33,1,Travel,0,0,31,1,18
710.09,1,Electronics,0,0,52,0,53
55.56,18,Grocery,1,0,38,1,30
307.41,3,Travel,0,0,29,0,39
7.24,22,Clothing,0,0,60,2,18
62.25,18,Electronics,0,0,80,2,55
193.62,20,Clothing,0,0,71,0,62
607.79,15,Clothing,0,0,26,1,43
88.38,15,Clothing,0,0,36,2,56
71.93,10,Travel,0,0,32,2,22
83.13,17,Electronics,0,0,58,5,32
258.66,11,Food,0,0,31,4,42
124.35,5,Electronics,0,0,97,2,64
175.9,6,Electronics,0,1,30,7,44
538.51,0,Travel,0,1,73,0,42
150.97,9,Clothing,0,0,73,5,62
74.9,22,Clothing,0,0,62,3,50
108.68,5,Food,0,1,44,1,47
585.89,6,Clothing,0,0,53,2,46
132.14,0,Clothing,0,0,30,2,23
68.1,1,Clothing,1,0,68,3,36
235.35,9,Food,0,0,50,2,45
317.43,17,Travel,0,0,56,0,24
197.86,5,Clothing,1,0,56,3,45
834.14,21,Travel,0,0,85,1,67
183.58,2,Food,0,1,83,0,49
350.75,15,Grocery,0,0,54,4,66
70.83,2,Food,0,0,27,1,43
217.4,9,Food,0,0,64,0,57
127.48,1,Food,0,0,62,2,44
140.33,21,Grocery,0,0,43,2,56
218.54,15,Travel,0,0,90,0,63
99.24,8,Electronics,0,0,55,2,66
53.65,0,Clothing,0,1,82,3,65
97.97,5,Grocery,0,1,44,3,44
126.76,6,Food,0,0,84,2,44
13.72,22,Clothing,1,1,59,1,69
174.6,19,Grocery,1,0,58,4,54
551.55,0,Food,0,0,34,1,55
14.68,5,Food,0,0,46,2,23
154.95,8,Grocery,0,0,68,4,46
35.56,23,Travel,0,1,95,2,61
293.03,1,Clothing,0,0,81,4,61
12.64,10,Electronics,0,0,79,0,67
84.16,22,Travel,0,0,68,0,38
34.36,20,Clothing,0,0,41,6,67
331.1,0,Clothing,0,0,56,1,29
136.02,14,Electronics,0,0,95,3,55
7.31,13,Food,0,0,65,2,37
20.04,17,Electronics,0,0,48,4,44
40.96,21,Clothing,0,0,59,2,62
48.38,13,Electronics,0,0,74,1,22
460.94,9,Electronics,0,0,94,7,21
25.89,10,Food,0,0,25,2,61
74.79,21,Travel,0,0,88,2,37
473.35,9,Travel,0,0,76,0,69
243.73,6,Food,0,0,63,2,21
167.99,23,Travel,0,0,73,1,26
25.24,5,Grocery,1,0,59,2,26
202.67,12,Grocery,0,0,87,0,32
178.59,13,Clothing,0,0,64,3,49
56.99,1,Electronics,0,0,26,2,45
156.56,19,Grocery,0,0,43,1,54
311.97,13,Travel,0,0,92,4,41
39.26,13,Food,1,0,47,1,52
43.73,0,Grocery,1,0,52,0,44
74.32,15,Clothing,0,0,45,1,18
15.13,7,Grocery,0,0,75,3,49
35.58,2,Clothing,0,0,26,2,33
306.51,21,Clothing,1,0,91,4,30
200.93,10,Food,0,0,40,1,49
666.49,22,Grocery,0,0,70,1,48
119.95,13,Grocery,0,0,39,2,55
361.31,16,Grocery,0,0,69,2,67
143.72,13,Grocery,0,0,74,2,26
57.8,9,Food,0,0,26,1,26
70.04,12,Travel,0,0,91,2,60
68.27,9,Clothing,0,0,26,1,23
186.71,11,Grocery,0,0,58,1,31
42.32,10,Food,0,0,36,1,44
18.3,19,Travel,0,0,25,3,47
744.48,20,Grocery,0,0,92,1,52
79.24,10,Clothing,0,0,88,2,42
18.19,4,Food,0,0,76,1,29
154.22,16,Electronics,0,0,38,5,31
2.19,11,Grocery,0,0,83,4,20
22.98,16,Electronics,1,1,64,3,29
239.74,5,Grocery,0,1,53,2,54
106.41,21,Food,0,0,52,5,24
607.71,3,Clothing,0,1,25,1,43
180.67,10,Grocery,0,0,65,4,63
162.72,4,Grocery,0,0,89,2,68
251.5,20,Travel,0,0,43,2,49
268.09,1,Clothing,0,0,63,0,59
32.01,12,Food,0,0,76,3,32
283.73,20,Electronics,1,0,99,0,41
18.35,22,Electronics,0,0,50,4,23
542.61,23,Grocery,0,0,60,2,48
17.74,20,Travel,0,0,45,3,18
615.51,18,Clothing,0,0,88,4,64
145.08,20,Grocery,0,0,76,1,43
56.74,18,Travel,0,0,78,2,22
108.84,2,Electronics,0,1,61,2,62
188.53,12,Travel,0,0,59,0,49
61.87,13,Grocery,0,0,28,2,31
420.04,14,Travel,1,0,90,2,48
516.63,15,Grocery,0,1,99,2,56
58.8,9,Food,1,0,84,2,35
19.65,8,Grocery,0,0,57,6,35
192.93,11,Grocery,0,0,52,3,56
297.8,23,Electronics,0,0,42,2,25
260.18,9,Food,1,0,83,3,33
299.06,22,Grocery,0,0,78,1,36
158.84,0,Travel,0,0,97,2,52
272.93,1,Travel,0,0,44,1,55
169.85,6,Grocery,0,0,58,2,21
300.0,4,Grocery,0,0,88,5,63
41.08,16,Food,0,0,67,1,25
250.38,4,Electronics,0,0,79,1,25
470.89,8,Grocery,0,0,52,1,28
180.95,22,Clothing,0,1,49,2,32
148.94,17,Food,0,0,87,3,67
0.79,12,Travel,0,0,51,1,38
45.61,4,Electronics,0,0,30,3,59
154.83,20,Grocery,0,0,53,2,66
70.57,20,Clothing,1,0,79,0,20
556.75,18,Electronics,0,0,64,3,23
670.34,17,Grocery,0,0,54,2,68
106.7,2,Electronics,0,0,25,3,19
12.08,8,Food,0,0,71,1,46
242.83,5,Travel,0,0,34,3,63
268.9,12,Grocery,0,1,45,1,29
146.34,23,Clothing,1,0,98,1,42
7.04,3,Electronics,0,0,80,0,46
31.02,21,Clothing,0,0,95,3,66
162.01,13,Grocery,0,0,70,3,39
9.55,17,Travel,0,0,46,3,29
65.87,7,Food,0,0,60,0,47
18.64,22,Clothing,0,0,59,3,51
5.33,22,Grocery,0,0,47,0,45
4.43,7,Food,0,0,38,1,56
168.26,5,Grocery,1,0,78,3,55
78.93,12,Electronics,1,0,91,1,28
302.88,20,Travel,0,0,31,1,18
82.75,22,Clothing,0,0,30,1,19
200.98,10,Travel,0,0,56,4,68
219.55,12,Grocery,0,0,34,0,66
17.46,22,Grocery,0,0,92,1,34
93.65,18,Food,0,0,28,3,51
31.02,18,Travel,0,1,63,0,46
25.9,2,Grocery,0,0,26,3,26
287.48,11,Food,0,1,94,0,24
91.23,2,Grocery,0,0,33,2,36
90.91,11,Electronics,0,0,95,3,48
71.19,13,Travel,0,0,81,2,18
677.45,7,Electronics,0,0,96,1,51
122.35,17,Grocery,0,0,92,3,61
115.37,2,Clothing,0,0,79,1,27
7.33,22,Electronics,0,0,77,3,59
197.76,4,Travel,0,0,86,0,48
60.53,1,Travel,0,0,60,0,47
67.54,8,Grocery,0,0,74,2,56
75.08,17,Travel,0,0,87,4,36
362.82,4,Grocery,0,0,36,1,22
229.16,20,Electronics,0,0,49,0,69
493.46,23,Clothing,1,0,43,3,69
117.98,5,Electronics,1,0,89,0,45
64.82,0,Electronics,0,0,54,2,53
220.98,10,Clothing,0,0,65,1,54
35.87,20,Food,0,0,49,2,69
177.14,15,Food,0,1,77,4,22
220.04,4,Food,0,0,80,2,57
1.65,18,Electronics,0,1,25,0,22
34.96,14,Grocery,0,0,79,1,38
73.3,0,Grocery,0,0,70,0,59
